match_id,innings,over,ball_in_over,bowler,w1_actual_economy,w1_predicted_economy
501270,1,12,6,KA Pollard,8.0,6.86809534845259
501270,1,15,6,AN Ahmed,14.0,13.781924005542917
501270,2,5,6,S Aravind,9.0,8.87785196256366
501270,2,8,6,DL Vettori,4.75,6.811828074132268
501270,2,12,6,DL Vettori,4.75,4.947506632476474
501270,2,15,6,J Syed Mohammad,6.25,7.023611544265277
548310,1,5,6,M Morkel,7.5,7.579444172278366
548310,1,8,6,GJ Maxwell,5.0,7.38506447251403
548310,1,12,6,S Nadeem,6.5,7.428732212332624
548310,1,15,6,S Nadeem,6.5,6.660488564316958
548310,2,5,6,AB McDonald,5.5,7.204664712803096
548310,2,8,6,DL Vettori,7.0,7.2274405444351775
548310,2,12,6,HV Patel,5.0,5.870328801430742
548310,2,15,6,M Muralitharan,6.25,6.0455782454289135
548311,1,5,6,DT Christian,6.5,7.470747124856085
548311,1,8,6,TP Sudhindra,11.5,7.795695559273306
548311,1,12,6,DT Christian,6.5,6.224352944822731
548311,1,15,6,DT Christian,6.5,6.780406580052481
548311,2,5,6,DE Bollinger,9.23076923076923,8.719369578459975
548311,2,8,6,SK Raina,5.0,6.965101036196113
548311,2,12,6,RA Jadeja,4.0,6.691050999123775
548311,2,15,6,F du Plessis,16.0,15.545508813930391
548320,1,5,6,JH Kallis,8.666666666666666,8.63080282265377
548320,1,8,6,Shakib Al Hasan,4.25,4.648852345979458
548320,1,12,6,SP Narine,5.5,7.169091317682731
548320,1,15,6,R Bhatia,9.5,9.868553012291063
548320,2,5,6,A Singh,7.25,6.417274908973491
548320,2,8,6,SK Trivedi,8.333333333333334,9.079132918122715
548320,2,12,6,J Botha,5.5,5.124852061391536
548320,2,15,6,SK Trivedi,8.333333333333334,9.618261762426064
548327,1,5,6,DL Vettori,8.5,9.467011580655727
548327,1,8,6,HV Patel,7.25,8.164868708640107
548327,1,12,6,DL Vettori,8.5,7.155556405242126
548327,1,15,6,Z Khan,8.5,8.50184968824838
548327,2,5,6,MN Samuels,2.5,7.625811453177347
548327,2,8,6,B Kumar,6.75,5.786547710486969
548327,2,12,6,R Sharma,17.5,16.99669739716536
548327,2,15,6,A Nehra,13.5,10.639374096993919
548334,1,5,6,Azhar Mahmood,9.75,10.029077349175147
548334,1,8,6,PP Chawla,4.75,7.1578299356512725
548334,1,12,6,DJ Hussey,12.0,11.94045253244251
548334,1,15,6,PP Chawla,4.75,5.299374230038261
548334,2,5,6,KA Pollard,3.5,6.95234263473186
548334,2,8,6,KA Pollard,3.5,5.5984085334783105
548334,2,12,6,NLTC Perera,12.666666666666666,10.16908503619703
548334,2,15,6,KA Pollard,3.5,3.420292138735718
548337,1,5,6,M Morkel,8.5,5.727297640017261
548337,1,8,6,P Negi,5.5,7.812627348656076
548337,1,12,6,UT Yadav,10.0,9.381345559578463
548337,1,15,6,P Negi,5.5,5.45700160832769
548337,2,5,6,A Nehra,11.333333333333334,10.332044199437373
548337,2,8,6,R Sharma,8.25,8.268626614092492
548337,2,12,6,M Kartik,6.5,7.734349266533474
548337,2,15,6,R Sharma,8.25,8.269344218587227
548348,1,5,6,WD Parnell,6.25,7.112588698665892
548348,1,8,6,A Nehra,10.25,6.793866569508095
548348,1,12,6,SC Ganguly,13.0,8.861767130597974
548348,1,15,6,WD Parnell,6.25,7.485140162233871
548348,2,5,6,DW Steyn,11.5,10.753838993824125
548348,2,8,6,JP Duminy,8.333333333333334,7.177852851364741
548348,2,12,6,S Dhawan,9.0,9.686339530198671
548348,2,15,6,DW Steyn,11.5,11.289254149523504
548353,1,5,6,AB Dinda,14.0,11.427497632273337
548353,1,8,6,MJ Clarke,7.0,7.60282734750446
548353,1,12,6,M Kartik,5.5,5.897953936977964
548353,1,15,6,AD Mathews,4.25,4.22677200971904
548353,2,5,6,M de Lange,8.5,7.846110017167877
548353,2,8,6,SP Narine,3.25,4.79295056572636
548353,2,12,6,YK Pathan,11.5,6.528175016787757
548353,2,15,6,R Bhatia,6.75,6.303453890799833
548355,1,5,6,SL Malinga,6.25,6.502055112699677
548355,1,8,6,RP Singh,7.0,7.775888015315757
548355,1,12,6,DR Smith,13.0,11.749857517342583
548355,1,15,6,RJ Peterson,11.0,10.45624580088295
548355,2,5,6,R Ashwin,7.0,8.936124357168742
548355,2,8,6,DJ Bravo,9.75,10.57866788890489
548355,2,12,6,SB Jakati,9.0,7.784041213637413
548355,2,15,6,R Ashwin,7.0,7.259986792568217
548357,1,5,6,JH Kallis,5.0,7.2421392138328535
548357,1,8,6,R Bhatia,6.5,8.52117707631456
548357,1,12,6,SP Narine,5.75,5.193107632863491
548357,1,15,6,R Bhatia,6.5,6.662969700325101
548357,2,5,6,UT Yadav,7.5,8.578396831483177
548357,2,8,6,VR Aaron,5.454545454545454,7.2558032997796325
548357,2,12,6,IK Pathan,9.333333333333334,8.1448424322289
548357,2,15,6,UT Yadav,7.5,7.281896492148458
548363,1,5,6,SP Narine,7.0,7.607578841184051
548363,1,8,6,JH Kallis,10.0,7.498438838201478
548363,1,12,6,Shakib Al Hasan,6.75,6.576001446322915
548363,1,15,6,SP Narine,7.0,5.761166478796363
548363,2,5,6,PP Ojha,8.666666666666666,6.799083584575705
548363,2,8,6,DR Smith,8.0,7.152832922671812
548363,2,12,6,DR Smith,8.0,7.621031457548748
548363,2,15,6,SL Malinga,6.75,7.634844778544836
548375,1,5,6,B Kumar,5.75,7.846244745589906
548375,1,8,6,MJ Clarke,6.75,5.873069927279549
548375,1,12,6,MJ Clarke,6.75,6.910419625247896
548375,1,15,6,A Nehra,8.75,8.781601500820033
548375,2,5,6,SP Narine,3.75,5.193504185253552
548375,2,8,6,L Balaji,5.0,4.953233000132973
548375,2,12,6,R Bhatia,4.666666666666667,5.569036036568383
548375,2,15,6,Shakib Al Hasan,4.5,4.274579055203761
548377,1,5,6,DS Kulkarni,4.5,4.135839404323635
548377,1,8,6,DR Smith,6.5,7.103062858931848
548377,1,12,6,JEC Franklin,6.0,7.9304301138048
548377,1,15,6,KA Pollard,9.666666666666666,8.333444437944165
548377,2,5,6,GB Hogg,7.5,6.680539403705303
548377,2,8,6,SK Trivedi,9.25,8.692969164274395
548377,2,12,6,STR Binny,13.0,12.365980840074133
548377,2,15,6,SK Trivedi,9.25,8.905535791311653
598006,1,5,6,A Nehra,12.25,10.641963730032632
598006,1,8,6,UT Yadav,9.333333333333334,9.911790362841867
598006,1,12,6,BMAJ Mendis,10.0,9.797604799110854
598006,1,15,6,UT Yadav,9.333333333333334,9.68001346148057
598006,2,5,6,SL Malinga,5.0,6.36135766360991
598006,2,8,6,Harbhajan Singh,6.25,7.219518051712003
