match_id,innings,over,ball_in_over,bowler,w15_actual,w15_predicted_prob
548354,1,5,6,P Awana,1,0.9474956719966805
548354,2,5,6,SW Tait,1,0.07442178664073157
548359,1,5,6,J Theron,1,0.5224156964654093
548359,2,5,6,Azhar Mahmood,0,0.1036045039946257
548361,1,5,6,BW Hilfenhaus,0,0.015340044756517134
548361,2,5,6,Pankaj Singh,0,0.6306126789716835
548363,1,5,6,SP Narine,0,0.3799581052755938
548363,2,5,6,PP Ojha,0,0.1431158152085137
548369,1,5,6,VR Aaron,1,0.015393299945987407
548369,2,5,6,P Awana,0,0.011188867096088895
548381,1,5,6,B Lee,1,0.6296119814373359
548381,2,5,6,R Ashwin,1,0.9955624136819543
597999,1,5,6,JDP Oram,0,0.0017753657141893182
597999,2,5,6,M Muralitharan,1,0.5044883561320738
598012,2,5,6,R Vinay Kumar,1,0.6629197981067969
598019,1,5,6,SL Malinga,1,0.7817898101831557
598025,1,5,6,P Kumar,0,0.011878485067779488
598025,2,5,6,R Sharma,1,0.9739683270174736
598027,1,5,6,B Kumar,0,0.09678914186781075
598027,2,5,6,JD Unadkat,0,0.7107308921425299
598030,1,5,6,R Ashwin,0,0.021819207964252265
598030,2,5,6,A Mishra,1,0.5382383700624933
598060,1,5,6,Harbhajan Singh,1,0.6018976766700133
598060,2,5,6,I Sharma,0,0.04587307853053751
598061,1,5,6,SMSM Senanayake,1,0.2765595054310065
598061,2,5,6,AD Mathews,0,0.02292357738704759
598066,2,5,6,Sandeep Sharma,1,0.7928372364049593
598067,1,5,6,UT Yadav,0,0.010813155935691163
598067,2,5,6,B Kumar,0,0.36963490237133273
598069,1,5,6,Anand Rajan,0,0.029616298342727047
598069,2,5,6,YK Pathan,1,0.2538821963364972
729279,1,5,6,PP Ojha,0,0.004394275863572371
729279,2,5,6,Shakib Al Hasan,0,0.14800435797861408
729281,2,5,6,S Nadeem,1,0.9696017761475261
729291,1,5,6,MG Johnson,1,0.8055620621625316
729291,2,5,6,PV Tambe,1,0.8890185835759487
729297,1,5,6,JP Faulkner,1,0.7777910416952276
729297,2,5,6,R Ashwin,0,0.0005131313104443765
729299,1,5,6,VR Aaron,1,0.0336354789781363
729299,2,5,6,M Morkel,1,0.8636662350663827
